,timestamp,subject,activity,heart_rate,breathing_rate
27012,237.109375,x009,Rest,77.00010716727243,5.000213629566332
25545,93.84765625,x009,Rest,69.00053438978485,6.0
5837,269.921875,x002,Rest,117.09806168879967,26.097746173321724
31774,101.953125,x011,Rest,87.85095910546151,15.999938962981048
1277,124.70703125,x001,Rest,109.0,19.000152476576112
1854,181.0546875,x001,Rest,115.2185430463576,18.000091445661234
28,2.734375,x001,Rest,105.10122989593188,22.898342705170798
8646,244.140625,x003,Rest,86.11675250023282,15.00009146397234
34207,39.453125,x012,Rest,70.99973745080052,7.000198380993376
6375,22.36328125,x003,Rest,86.33984281471493,16.99987782219991
30550,282.51953125,x010,Rest,76.2028695824236,14.000167766349268
23766,220.21484375,x008,Rest,94.19876405645462,14.000213415933509
9549,32.2265625,x004,Rest,76.46069297650814,14.538987307113942
759,74.12109375,x001,Rest,103.0,17.00003041474636
32687,191.11328125,x011,Rest,94.98789535254818,14.99984740745262
24751,16.30859375,x009,Rest,65.90606432953611,13.45310831019013
3693,60.546875,x002,Rest,121.472951272827,26.47239111038062
8688,248.2421875,x003,Rest,84.78080468676434,14.000198284858556
23582,202.24609375,x008,Rest,93.76918560031956,12.000182927943008
20665,217.48046875,x007,Rest,60.99970402389483,16.00010664387837
20483,199.70703125,x007,Rest,59.96506561826035,16.999893003632845
3510,42.67578125,x002,Rest,119.65575705585532,19.656270320018784
9816,58.30078125,x004,Rest,77.53460881793002,14.999908352916602
689,67.28515625,x001,Rest,101.0,17.00003041474636
17313,190.234375,x006,Rest,75.99963377788629,18.000018848187278
20833,233.88671875,x007,Rest,65.14439186622903,16.999893003632845
1962,191.6015625,x001,Rest,122.0,17.00003041474636
25794,118.1640625,x009,Rest,65.40217321727121,6.0
17416,200.29296875,x006,Rest,75.67979979857785,16.999990673565364
8854,264.453125,x003,Rest,83.99998858607694,11.570192501173787
28512,83.49609375,x010,Rest,74.77281804760347,10.999984673604636
21980,45.80078125,x008,Rest,92.00033313388118,12.99996928312068
12438,14.2578125,x005,Rest,67.99974370554568,16.000137308877623
19859,138.76953125,x007,Rest,59.97222220802264,14.999999839777828
21888,36.81640625,x008,Rest,95.0000121082163,14.000213415933509
34590,76.85546875,x012,Rest,72.99956951050216,17.99987795342857
7600,141.9921875,x003,Rest,85.00000389111014,15.00009146397234
3209,13.28125,x002,Rest,115.73791269205788,14.99989702299781
21021,252.24609375,x007,Rest,61.99958185068389,16.999893003632845
36758,288.57421875,x012,Rest,84.83644755354933,16.999786396374077
12232,294.23828125,x004,Rest,85.0543696331379,12.000060963774157
4160,106.15234375,x002,Rest,111.13230316512605,25.132934749390483
1889,184.47265625,x001,Rest,117.0,18.000091445661234
14716,236.71875,x005,Rest,75.99986614581131,14.999893162328114
22325,79.4921875,x008,Rest,87.52345177239545,10.000152439952506
19046,59.375,x007,Rest,59.99982619710577,13.99989303567728
16869,146.875,x006,Rest,77.90276802880948,15.999962498943452
33104,231.8359375,x011,Rest,86.0003472884156,15.999938962981048
31954,119.53125,x011,Rest,86.9999962828457,14.99984740745262
24383,280.46875,x008,Rest,105.64050200454152,14.999999771111185
38639,172.16796875,x013,Rest,113.99956717431236,7.000183111056856
14832,248.046875,x005,Rest,77.99989675587771,14.999893162328114
254,24.8046875,x001,Rest,99.0,19.000152476576112
29392,169.43359375,x010,Rest,74.00007415082032,16.000015161595417
7277,110.44921875,x003,Rest,87.00003450117654,14.000198284858556
1298,126.7578125,x001,Rest,109.92147587511826,18.000091445661234
9739,50.78125,x004,Rest,77.98461950421512,14.999908352916602
36223,236.328125,x012,Rest,79.9996149785015,16.00013735770766
15901,52.34375,x006,Rest,73.00027466658528,13.999906149699628
17107,170.1171875,x006,Rest,75.85558641315959,15.999962498943452
23170,162.01171875,x008,Rest,94.0039797074718,19.999847102269857
17118,171.19140625,x006,Rest,75.21835993530077,15.999962498943452
2036,198.828125,x001,Rest,121.00756859035005,15.99996938383148
6651,49.31640625,x003,Rest,83.58623387491534,11.999847334209129
1414,138.0859375,x001,Rest,110.24976348155155,17.74999226203197
11315,204.6875,x004,Rest,85.07786888568542,18.0779746813686
3986,89.16015625,x002,Rest,118.8592239196374,26.000056498873573
5335,220.8984375,x002,Rest,109.9995781121044,20.99975512119235
25164,56.640625,x009,Rest,63.87844506917834,6.999786370433668
27530,287.6953125,x009,Rest,75.93325636738146,5.000213629566332
30090,237.59765625,x010,Rest,77.87465822379451,15.87517919934581
16216,83.10546875,x006,Rest,72.00048829615162,12.867061733135744
2940,287.109375,x001,Rest,126.72658467360452,15.99996938383148
9385,16.2109375,x004,Rest,82.10991328893306,17.00003041474636
29122,143.06640625,x010,Rest,77.65600836899296,14.000167766349268
32552,177.9296875,x011,Rest,86.9999962828457,16.171758171330914
22761,122.0703125,x008,Rest,89.99984522540919,8.000121951962006
21008,250.9765625,x007,Rest,61.99958185068389,16.999893003632845
34895,106.640625,x012,Rest,78.53931962395052,15.000045800653169
7419,124.31640625,x003,Rest,89.00006511124295,16.99987782219991
7526,134.765625,x003,Rest,86.00001919614334,15.999984643086124
39730,278.7109375,x013,Rest,121.31228998383544,7.000183111056856
5196,207.32421875,x002,Rest,118.99985321816966,24.999996223337327
6988,82.2265625,x003,Rest,91.00009572130936,12.999740513322912
36496,262.98828125,x012,Rest,70.99973745080052,16.999786396374077
6715,55.56640625,x003,Rest,86.00001919614334,11.999847334209129
12917,61.03515625,x005,Rest,66.99972840051248,13.999938941618185
29356,165.91796875,x010,Rest,74.00007415082032,16.000015161595417
30502,277.83203125,x010,Rest,76.89005484037135,14.890499497112952
18327,289.2578125,x006,Rest,72.00048829615162,13.999906149699628
21264,275.9765625,x007,Rest,59.99982619710577,16.00010664387837
14470,212.6953125,x005,Rest,75.99986614581131,14.999893162328114
25439,83.49609375,x009,Rest,69.53094608690579,6.0
35080,124.70703125,x012,Rest,68.29698785269838,15.000045800653169
19558,109.375,x007,Rest,63.000482047438986,13.632663815075157
15496,12.79296875,x006,Rest,73.00027466658528,20.82041080942564
17319,190.8203125,x006,Rest,75.99963377788629,18.000018848187278
19291,83.30078125,x007,Rest,65.0002377010171,10.999893067721716
15269,290.72265625,x005,Rest,67.99974370554568,13.999938941618185
7623,144.23828125,x003,Rest,85.00000389111014,15.00009146397234
11412,214.16015625,x004,Rest,87.60521349717169,16.60557868217671
23832,226.66015625,x008,Rest,92.00033313388118,15.644550681408877
17186,177.83203125,x006,Rest,74.99984740745262,16.999990673565364
8142,194.921875,x003,Rest,85.89885033259912,15.00009146397234
39711,276.85546875,x013,Rest,119.4567646982994,7.000183111056856
22348,81.73828125,x008,Rest,85.99992229683808,8.999908307139679
20442,195.703125,x007,Rest,58.96109831160712,16.999893003632845
5931,279.1015625,x002,Rest,117.00028037966396,20.000198400679032
11883,260.15625,x004,Rest,86.00021454817576,18.000091445661234
4731,161.9140625,x002,Rest,117.00028037966396,24.999996223337327
11685,240.8203125,x004,Rest,78.99978721426818,14.999908352916602
24504,292.28515625,x008,Rest,84.27002670019625,16.269417153394922
27011,237.01171875,x009,Rest,77.00010716727243,5.000213629566332
1624,158.59375,x001,Rest,113.2421948912015,13.999847322001724
1224,119.53125,x001,Rest,108.0,18.695333605790378
14062,172.8515625,x005,Rest,67.99974370554568,13.999938941618185
30747,1.66015625,x011,Rest,83.99972174444989,20.55848872341075
4149,105.078125,x002,Rest,111.00046319775204,24.999996223337327
17700,228.02734375,x006,Rest,75.9447004608295,12.999877975077716
34652,82.91015625,x012,Rest,74.9994015702038,16.999786396374077
6137,299.21875,x002,Rest,121.00052472307016,29.000237325482303
12115,282.8125,x004,Rest,80.0466789152604,13.999847322001724
1375,134.27734375,x001,Rest,110.0,18.000091445661234
